,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW
651.0,0.000307,209.67244107603898,192.02315316065628,850.0763721162655,5.331475038655206,13.308339961241735,-2.9132156497332695,11.86004910534363,18.499580160302973,81.61643310687099,29,38,13,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_355.tif,49.23799213278693,43.062573136446474,38.54778679882867,30.924325243283416,38.69164719975781,12.81066991467607
652.0,0.000308,209.36573666959788,191.46342633304022,852.1195938923975,5.326067583247857,14.05641577590117,-2.9065788893879465,3.879250037741568,18.35256295228199,61.89662358861416,29,36,12,40,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_356.tif,49.235433126787925,43.053114050177534,38.539599822274994,30.915021100010843,38.67595874098544,12.812321773077137
653.0,0.000305,209.16306361951823,191.45730389129093,854.95436998147,5.817518026189759,13.265641606505616,-2.899845668306025,3.020652556843203,18.010118873650878,3230.5655731147303,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_357.tif,49.238267972891165,43.063997451361125,38.53609791202659,30.922399117043426,38.6693661268956,12.806807575905761
654.0,0.000306,209.2033649764606,191.37863703017675,858.0924596743073,5.391654235209524,13.802587306551084,-2.895896877544124,5.264647980196222,18.616220854527576,3712.0655454550897,29,36,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_358.tif,49.22993247371108,43.07393939491703,38.543596397436154,30.91313184153752,38.667740724355795,12.810281586112414
655.0,0.000307,209.11970646690108,191.44106405748357,861.3846506650359,5.832688851584527,13.603711952500973,-2.9040448964027457,-58.420962049519574,18.455891177925192,397.95382575978283,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_359.tif,49.20031260691946,43.056225124099996,38.463153475390186,30.903387574094275,38.65417627629738,12.80748509535406
656.0,0.000306,210.26857722546285,192.12460901175078,867.1276523797447,5.398147974778575,13.666715030966571,-2.9005409110175973,6.944211059301822,18.267729076275767,89.34672951691996,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_360.tif,49.2072326774729,43.08349093257979,38.5037168333471,30.89903777921711,38.6437335928844,12.806383151512398
657.0,0.000307,209.77695845226768,191.7416745956232,868.9640818268316,5.799142276739446,13.56356419160649,-2.8974572382507358,0.9810953331986105,18.044475000265198,60.672297051897665,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_361.tif,49.158791204014655,43.06716520982563,38.46627677216995,30.913536910927778,38.7067903761652,12.806710236669518
658.0,0.000306,209.31345813111471,191.68607965488022,871.6411678607195,5.448781465074451,13.342298132342448,-2.901062591309628,10.181597028315974,17.851132871228444,72.41902189251267,29,37,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_362.tif,49.189985418266104,43.044092357884594,38.4501909627183,30.900010231504346,38.66749200350282,12.806664631569308
658.0,0.000308,209.62940810936772,191.84721143389777,875.4070995805499,5.436900606604602,13.67730447032894,-2.8916697859522706,10.670369746576913,18.144976245117586,4840.592659128627,29,37,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_363.tif,49.19286015216567,43.0110614407972,38.46892814732505,30.900921123667864,38.66541692359954,12.805950244325839
659.0,0.000308,209.91109524942502,191.93219129193434,878.1157110000793,5.373341381575062,13.360715958810063,-2.9002427264134174,10.772403740941284,18.085952551342444,61.601861358502276,29,37,12,39,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_364.tif,49.207298785802614,43.08902417406417,38.53589421252094,30.899309308821433,38.688596583656775,12.804787881968117
660.0,0.000307,209.56636005256243,191.65177398160316,880.057509468965,5.8335812175411155,13.580939366466751,-2.8895623319235475,50.20709661195221,18.122014561403702,63.48965100091188,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_365.tif,49.21715907581994,43.06425145771213,38.53218403303065,30.910192685049942,38.672838054706,12.8016112701075
661.0,0.000308,210.47592162072402,192.10237462636996,886.2939222849552,5.47161030194287,13.554779617015656,-2.8995709322172867,13.355465205142888,17.75615513209431,87.88409220829747,29,37,13,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_366.tif,49.191948865707396,43.06402568029041,38.516512024330076,30.890979071958192,38.69204527331123,12.805682763934017
662.0,0.000308,210.3970777135517,192.10380539499036,888.609344894027,5.910741610399089,13.544086927915032,-2.893954548066839,6.875964778287265,17.886937857403737,95.85344552249414,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_367.tif,49.20415948984739,43.0647179403597,38.50595020941376,30.899996413180265,38.665345645037604,12.802440037591301
663.0,0.000308,209.62219858694826,191.64521765554966,890.9061764035554,5.449215231856267,13.574665117780324,-2.8939332822186117,5.507509324472341,17.934605369299554,243.58052603679954,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_368.tif,49.167694781602435,43.05926958653403,38.48436795162752,30.886187839697424,38.69904099933958,12.803164884994438
664.0,0.000308,210.13464977066002,191.82616807898623,894.7719816528027,5.857547163446323,13.546922839907694,-2.8974068860417663,6.912648153103748,17.888370186702282,58.660496862873146,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_369.tif,49.2016565530703,43.06635973835442,38.49625334029805,30.90621806743861,38.69419605586312,12.80714902846808
665.0,0.00031,210.62597529258778,192.21529583875162,899.5371423927178,5.866800526783038,13.616108099696143,-2.8806900187896454,12.86165186150504,18.081990593708248,232.4372509043953,27,36,12,36,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_370.tif,49.182145224734924,43.052523512515975,38.446251752251214,30.876476630515732,38.67230679525771,12.802765564034024
666.0,0.000312,210.27402782168826,191.82453367056593,901.3017704710718,5.844724849617779,13.60711248551609,-2.883452283040668,54.38439699087427,17.836698469599014,56.54820479662146,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_371.tif,49.152072236107,43.033956828366634,38.45411360074785,30.886872097931615,38.67628568038092,12.801059169869696
667.0,0.000312,210.27046737766625,191.9844730238394,904.3478670012547,5.910563649340846,13.265799441495032,-2.888147177658764,1.070952927914264,17.855294077194795,125.21673826971634,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_372.tif,49.15430998120736,43.04151277721546,38.44200400199649,30.88612906317631,38.70092223384988,12.799047089187498
667.0,0.000313,210.26511700958065,192.09682739123605,908.2263232291504,5.7978075796835045,13.40851737152666,-2.895595089460462,52.32719115512332,17.86985710461616,69.76614455191816,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_373.tif,49.14521071022545,43.04538294903729,38.419186304197865,30.878089990872137,38.65499449954439,12.803214065042885
668.0,0.000312,210.0431960435824,191.60095819488447,910.3196816320223,5.946430507833747,13.419390822953877,-2.889395231141337,5.289728367535503,17.857678448132862,69.3701538746645,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_374.tif,49.15493002826535,43.05655234828845,38.452558209378644,30.882277003379848,38.672023240094404,12.797800711636834
669.0,0.000312,210.54610318331504,192.05268935236003,914.4196330562961,5.361157171543336,13.518476493437253,-2.8879435670526865,7.524290709078971,17.85770753594185,80.89551401347708,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_375.tif,49.178808366274964,43.07078107649095,38.49706804059641,30.886587929490318,38.69844413416944,12.803599620253207
670.0,0.000313,210.61276801547638,192.4746090601322,918.1200225697244,5.971368360100544,13.735351512480054,-2.887117678073055,7.499407830342938,17.976979535942366,159.3225964055989,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_376.tif,49.1925738902399,43.03835349102118,38.4776413436923,30.882353909238223,38.67619312851782,12.803330091656887
671.0,0.000313,210.75990157949045,192.15826652908962,920.0555599650766,5.92231042273254,13.436903434583217,-2.8899889505243443,5.755017807079818,17.640802625134047,100.91443173272519,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_377.tif,49.16736462496291,43.07729485560111,38.474961826397674,30.886785389874984,38.67749097274599,12.79985645000164
673.0,0.000313,210.3767181141058,192.1809106964601,920.9618367503648,5.8787439059684505,13.43511550348056,-2.8906965737548993,14.460399525179474,17.83516743666615,64.73601232259936,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_378.tif,49.17256991184552,43.06494399010377,38.44978124323082,30.89104388160027,38.66523918279412,12.804389492938201
674.0,0.000325,210.25411819814192,191.8545553907409,921.2803497540791,5.889852249730062,13.4106785810332,-2.895408491952676,3.8026423876975217,17.449687871060963,66.42509970203925,27,37,13,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_379.tif,49.17943630959343,43.06500763998673,38.50230571458594,30.87498222338567,38.690682471571314,12.80568441818607
675.0,0.000331,210.80859691808598,192.28718572587186,922.9349553933496,5.901833463390433,13.494333045344401,-2.8850097139977096,154.0585451128958,17.653804784883082,155.70900670487595,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_380.tif,49.16904669387944,43.03456112254371,38.431884847063934,30.869572610771485,38.66700971487211,12.804943466433645
676.0,0.00034,210.67378705083624,192.52483854942872,923.578738201689,5.843337721299495,13.547421381376559,-2.8962644651642924,0.9242148137416039,17.626594287265355,59.85291304310818,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_381.tif,49.124567010333585,43.04620406267538,38.43577382092166,30.86397227294128,38.65685896319423,12.806103890422433
677.0,0.000346,209.8566925501653,192.06565695394787,921.554163142923,5.817069332647563,13.26592211394989,-2.8869536440163737,67.331949661984,17.772055069709527,47.71617042942844,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_382.tif,49.155995773749034,43.04927671865881,38.41541289041855,30.880344269465997,38.65352826317209,12.804027896022703
677.0,0.00035,210.60136710896663,192.11805388017692,922.9831121833535,5.92323052781481,12.926230883862413,-2.8832923637171364,-0.4481719785900372,18.03245681014309,99.37572998790998,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_383.tif,49.167359215649135,43.064778893824496,38.435723225725226,30.888296596798263,38.68800764172947,12.804476751708481
678.0,0.000354,209.97003227293683,191.99316121100352,922.060857538036,5.859447316039544,13.356473369488068,-2.882435236555731,0.8643791955091963,17.792974521686578,64.76174461789742,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_384.tif,49.17391191378017,43.052560254766775,38.42955098877472,30.890994858282557,38.67254769572869,12.801019025475638
679.0,0.000356,210.72972972972974,192.37082424038945,923.0420513681383,5.955423011962288,13.506218587315841,-2.8905037309954573,45.96131248081483,17.658014831828133,68.8535307319012,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_385.tif,49.21847828078485,43.04922453189616,38.514554215679865,30.88787214703537,38.66692656679637,12.80365737475156
680.0,0.000356,210.59594448599685,192.5912075126735,922.890052356021,5.94597454012434,13.636000547898,-2.8870755720155548,47.346998937747735,17.85441564184656,105.90069165137761,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_386.tif,49.223642230518834,43.066764762993806,38.52883035381107,30.868051825874343,38.66605147899631,12.809265370545665
681.0,0.00036,210.12609034267913,192.0308411214953,921.18753894081,5.917579237523436,12.763698562790609,-2.892153496778698,62.491572819843036,17.26709228571951,45.618401388002646,27,38,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_387.tif,49.19503976806687,43.079256560878235,38.48043421873161,30.876460099057866,38.681126798492585,12.803110707700881
682.0,0.00036,209.76964728886216,191.57125667443785,919.9854854478453,5.8857841848225245,13.135392009685646,-2.8883211966547644,53.065957554267136,17.53531231001465,4412.017137843317,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_388.tif,49.19003895949783,43.05972426739758,38.47603095124216,30.874299243503852,38.6766845036927,12.803569871022322
683.0,0.00036,210.26873404995746,191.83759956693217,919.5165107106952,5.889112596104591,13.135560631044331,-2.8906792730011235,12.639394578257438,17.527838412202925,211.96167553317684,27,38,13,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_389.tif,49.1884688587837,43.06212560246258,38.49051375461007,30.873549872470793,38.657543258788415,12.806352892970958
684.0,0.000362,210.3441269327289,192.1876467254918,922.448555006881,5.922315065738012,13.277999164519683,-2.8827178737897805,-0.9036437119134082,17.55413590061547,89.60910683748801,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_390.tif,49.22577520386733,43.07599993934528,38.51709849761391,30.884069349337146,38.68535407612335,12.80661345798208
685.0,0.000363,210.33492025708165,192.08315480441163,921.6549234309291,5.912433317380166,13.330953488493709,-2.881041342014267,-0.2393281795019343,17.953368518685025,115.69916819623525,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_391.tif,49.12971457090572,43.024490421443275,38.40884793291652,30.87736956924399,38.669506746463185,12.80559947870182
686.0,0.000366,209.9795647765385,191.84595585367757,921.1354808517276,5.964582723860975,13.578835337953262,-2.8808804179732412,86.295238019972,17.591074160767587,93.32741077977016,27,36,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_392.tif,49.154937247135,43.06244203968277,38.42646020560077,30.871179816265673,38.66257205781131,12.79898844001606
687.0,0.000367,209.905983568439,191.85064331111457,920.0908386296699,5.968802067417416,13.548195879654733,-2.883965250522378,0.5205636455433519,17.95831267270293,71.55255418203845,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_393.tif,49.17250047725303,43.05048162675633,38.41961603610543,30.86046782982246,38.67335432239965,12.80277999887457
688.0,0.000369,210.05719600093002,191.94326900720762,920.9381539176935,5.930461287558723,13.371506865226452,-2.888126379902642,56.079577585322426,17.853367970437848,89.31787353067968,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_394.tif,49.150964001936266,43.02520911362311,38.41656570195824,30.88105600420312,38.67053803453383,12.80020996619923
688.0,0.00037,209.94041792899867,192.08032315699526,920.0743416453041,5.914691124810701,13.830632406505169,-2.882018776262215,47.938559463378056,18.061455430995448,74.2443124574208,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_395.tif,49.179923280234355,43.07700442844721,38.449902766073656,30.893565108380454,38.656256647726124,12.802083262095435
689.0,0.000371,209.98626847752683,191.83139491258348,919.5791250844151,5.9182197403992,13.431614727154702,-2.888302391612161,48.38514835961068,17.71844954701802,54.53722704114936,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_396.tif,49.20189695360386,43.079089408837035,38.47988316172906,30.88364498387879,38.69399386748559,12.80619051570713
690.0,0.000371,209.9906738167405,191.96230667599286,920.4011813165462,5.857084717356164,13.391806934616088,-2.8829636406245487,12.961328701288197,17.359400055955092,110.05606603759578,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_397.tif,49.17323229519421,43.032157358422886,38.46706564882196,30.879339366013436,38.66330725888763,12.803679315081009
691.0,0.000371,209.74178797347764,191.87622894596447,920.1899245484339,5.8272065576392835,13.80649151260795,-2.888546596958385,60.551541852980556,17.972149137198677,60.81745623157718,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_398.tif,49.184868798287226,43.040302143939805,38.447176335029894,30.865093011611098,38.66921101299329,12.803275717726928
692.0,0.000371,209.84996483550833,191.90489958584044,920.7765882628742,5.940728164153866,13.142805899045028,-2.8956115866584686,77.79069415787177,17.414246780735155,222.5388986588133,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_399.tif,49.20217952298498,43.09759887483015,38.45983248322312,30.860328808951945,38.679001647930804,12.802481639503366
693.0,0.000375,210.11875146679182,191.9522021434718,920.2867871391692,5.901942260689413,13.644415064679539,-2.875187697837245,49.31122332597671,17.80028236062267,70.28092834630823,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_400.tif,49.201777547443214,43.03476632466963,38.44445583510271,30.88251373444311,38.652836401797266,12.80272552950835
