,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
72.0,0.000344,25.649771822507038,36.34430527235654,480.2984755801534,6.2748843653785125,5.5105559761364615,-2.8379078659156316,49.88085356340543,19.068081257274333,24.598684412857537,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_56.tif,34.78416683385888,50.089246880927575,38.95827836284926,35.982529990498435,38.59318746493548,12.568655119057679,10299.0
73.0,0.000346,25.634683520061284,36.367901943885855,479.70611893134156,6.177980219137777,5.430855070756627,-2.831737793392896,46.195935830234106,17.946905460636728,26.61988240970146,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_57.tif,34.7587849220965,50.076644988019694,38.96178794551469,35.958222358359826,38.56007793780773,12.570649462798311,10443.0
75.0,0.000344,25.618615751789974,36.35608591885442,480.2562291169451,6.282098296215645,5.618109775317792,-2.835463699214696,40.611117857661355,19.102340888946525,31.004287965448807,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_58.tif,34.742564886065104,50.08506945356196,38.965005951476975,35.942766112053064,38.601365438647164,12.567342134787237,10475.0
76.0,0.000327,25.72088490400546,36.34470324529773,480.22570899522464,6.179381299270662,5.361209537233976,-2.8298315641994667,44.98262376442918,18.53231800899133,21.42582067550884,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_59.tif,34.86336493357886,50.13904106099487,38.97931993613113,35.986730928077236,38.60403343227872,12.567942461192029,10261.0
77.0,0.000306,25.679423076923076,36.28846153846154,480.6544230769231,6.17179402995204,5.513030402688248,-2.8318770292623023,56.92029517619695,18.33048073778035,29.727011813540255,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_60.tif,34.71872495937334,50.18912294647589,38.971605619421915,35.95025199763354,38.621783253842075,12.569126907505513,10400.0
78.0,0.0003,25.661708253358924,36.371113243762,481.37946257197694,6.167426169323541,5.540234351773925,-2.829026842395168,39.9617022546216,18.488033372112096,25.406040082751556,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_61.tif,34.74754950541334,50.1344610765013,38.9601297773872,36.008018100562836,38.53028204133651,12.568450115570775,10420.0
79.0,0.000296,25.78587676787657,36.549401641776285,482.6112155078627,6.132728006246976,7.596608201949141,-2.834866603578584,47.22581823156795,23.785450574382583,26.89813090915473,46,38,13,28,53,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_62.tif,34.722055377203986,50.04607753733585,38.950442467357504,35.95841531752333,38.56245281436121,12.569149383095047,10111.0
80.0,0.000291,25.781284551211176,36.503467685194494,482.3345059805006,6.304245196807995,5.531866174019871,-2.834518940813026,41.46485848242181,17.955588941231984,29.3117710974793,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_63.tif,34.68045364876139,50.05934361860601,38.94290216652434,36.073587318419634,38.58208071635281,12.568445172968104,9949.0
82.0,0.000287,25.73549205110699,36.262362235443284,481.73939334828833,6.170124634067169,5.4705129152229155,-2.8353707225531712,40.8506284283594,18.301406890273086,24.99790356279749,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_64.tif,34.78779380443104,50.1019854867428,38.95543494853697,36.00408540698688,38.6252077741139,12.569046787037934,10253.0
83.0,0.000283,25.757194606560677,36.467297242906014,481.75689273495675,6.294331010436,5.729869858650322,-2.834373961324211,45.69575082669132,19.00978459126043,29.772837179161762,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_65.tif,34.74944818829964,50.19254605255897,38.9856666040061,35.972700459029205,38.57388276326391,12.569558451866241,9938.0
